name,resource_id,resource_link,project_id,project_link,folder_name,related_projects,status,release_date,contact_name,contact_mail,masked_assemblies,assembly_id_alias,annotation_id_alias,annotations
Aspergillus spectabilis CBS 429.77A Annotated Standard Draft,Aspspe1_1,https://mycocosm.jgi.doe.gov/Aspspe1_1,1052158,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspspeStandDraft_FD,AspspeStandDraft_FD,"['SP 1052159', 'SP 1052160', 'AP 1052163', 'AP 1052162', 'AP 1052161']",Complete,2016-10-25,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspeStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspspe1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspspe1_1,Aspspe1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspeStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspspe1_1_GeneCatalog_20160309.gff3.gz
Aspergillus spinosus CBS 483.65 Annotated Minimal Draft,Aspspi1,https://mycocosm.jgi.doe.gov/Aspspi1,1097590,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspspiMinimDraft_FD,AspspiMinimDraft_FD,"['SP 1097778', 'SP 1097779', 'AP 1097593', 'AP 1097592', 'AP 1097591']",Complete,2017-03-29,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspiMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspspi1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspspi1,Aspspi1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspiMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspspi1_GeneCatalog_20170320.gff3.gz
Aspergillus spiritus DTO 241-G7 Annotated Minimal Draft,Aspspir1,https://mycocosm.jgi.doe.gov/Aspspir1,1188153,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspspiMinimDraft_2_FD,AspspiMinimDraft_2_FD,"['SP 1188401', 'SP 1188402', 'AP 1188154', 'AP 1188156', 'AP 1188155']",Complete,2021-02-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspiMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspspir1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspspir1,Aspspir1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspiMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspspir1_GeneCatalog_20210202.gff3.gz
Aspergillus stella-maris CBS 113639 Annotated Standard Draft,Aspstel1_1,https://mycocosm.jgi.doe.gov/Aspstel1_1,1052170,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsteStandDraft_4_FD,AspsteStandDraft_4_FD,"['SP 1052172', 'SP 1052171', 'AP 1052175', 'AP 1052173', 'AP 1052174']",Complete,2016-08-25,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsteStandDraft_4_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspstel1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspstel1_1,Aspstel1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsteStandDraft_4_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspstel1_1_GeneCatalog_20160404.gff3.gz
Aspergillus stellifer CBS 598.65 Annotated Minimal Draft,Aspestel1,https://mycocosm.jgi.doe.gov/Aspestel1,1052002,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsteStandDraft_3_FD,AspsteStandDraft_3_FD,"['SP 1052004', 'SP 1052003', 'AP 1274085', 'AP 1052006', 'AP 1052007', 'AP 1275809', 'AP 1052005']",Complete,2021-08-02,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsteStandDraft_3_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspestel1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspestel1,Aspestel1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsteStandDraft_3_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspestel1_GeneCatalog_20210713.gff3.gz
Aspergillus stercoraria CBS 428.93 Annotated Standard Draft,Aspstec1_1,https://mycocosm.jgi.doe.gov/Aspstec1_1,1052164,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsteStandDraft_2_FD,AspsteStandDraft_2_FD,"['SP 1052165', 'SP 1052166', 'AP 1052168', 'AP 1052169', 'AP 1052167']",Complete,2013-12-20,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsteStandDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspstec1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspstec1_1,Aspstec1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsteStandDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspstec1_1_GeneCatalog_20160404.gff3.gz
Aspergillus subauricomus CBS 638.78 Annotated Standard Draft,Aspsub1,https://mycocosm.jgi.doe.gov/Aspsub1,1052410,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsubStandDraft_2_FD,AspsubStandDraft_2_FD,"['SP 1052412', 'SP 1052411', 'AP 1052413', 'AP 1052415', 'AP 1052414']",Complete,2014-06-30,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubStandDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsub1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsub1,Aspsub1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubStandDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsub1_GeneCatalog_20160724.gff3.gz
Aspergillus sublatus IBT 19356 Annotated Minimal Draft,Aspsublat1,https://mycocosm.jgi.doe.gov/Aspsublat1,1052182,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsubStandDraft_FD,AspsubStandDraft_FD,"['SP 1052183', 'SP 1052184', 'AP 1052185', 'AP 1052187', 'AP 1052186']",Complete,2017-07-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsublat1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsublat1,Aspsublat1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsublat1_GeneCatalog_20170619.gff3.gz
Aspergillus subramanianii CBS 138230 Annotated Minimal Draft,Aspsubr1,https://mycocosm.jgi.doe.gov/Aspsubr1,1188017,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsubMinimDraft_2_FD,AspsubMinimDraft_2_FD,"['SP 1188285', 'SP 1188286', 'AP 1188020', 'AP 1188019', 'AP 1188018']",Complete,2019-11-05,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsubr1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsubr1,Aspsubr1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsubr1_GeneCatalog_20191031.gff3.gz
Aspergillus subversicolor IBT 32280 Annotated Minimal Draft,Aspesubv1,https://mycocosm.jgi.doe.gov/Aspesubv1,1188053,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsubMinimDraft_FD,AspsubMinimDraft_FD,"['SP 1188304', 'SP 1188303', 'AP 1188056', 'AP 1188054', 'AP 1188055']",Complete,2021-08-02,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspesubv1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspesubv1,Aspesubv1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsubMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspesubv1_GeneCatalog_20210706.gff3.gz
Aspergillus sulphureoviridis CBS 140626 Annotated Minimal Draft,Aspsulp1,https://mycocosm.jgi.doe.gov/Aspsulp1,1188097,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsulMinimDraft_FD,AspsulMinimDraft_FD,"['SP 1188325', 'SP 1188326', 'AP 1188099', 'AP 1188098', 'AP 1188100']",Complete,2021-06-30,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsulMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsulp1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsulp1,Aspsulp1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsulMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsulp1_GeneCatalog_20210523.gff3.gz
Aspergillus taichungensis IBT 19404 Annotated Standard Draft,Asptaic1,https://mycocosm.jgi.doe.gov/Asptaic1,1051906,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptaiStandDraft_FD,AsptaiStandDraft_FD,"['SP 1051908', 'SP 1051907', 'AP 1051911', 'AP 1051910', 'AP 1051909']",Complete,2014-08-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptaiStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptaic1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptaic1,Asptaic1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptaiStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptaic1_GeneCatalog_20160414.gff3.gz
Aspergillus tamarii CBS 117626 Annotated Standard Draft,Asptam1,https://mycocosm.jgi.doe.gov/Asptam1,1052326,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptamStandDraft_FD,AsptamStandDraft_FD,"['SP 1052327', 'SP 1052328', 'AP 1052331', 'AP 1052330', 'AP 1052329']",Complete,2016-10-13,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptamStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptam1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptam1,Asptam1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptamStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptam1_GeneCatalog_20160914.gff3.gz
Aspergillus tanneri DTO 303-I8 Annotated Minimal Draft,Asptan1,https://mycocosm.jgi.doe.gov/Asptan1,1097618,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptanMinimDraft_FD,AsptanMinimDraft_FD,"['SP 1097793', 'SP 1097792', 'AP 1097619', 'AP 1097621', 'AP 1097620']",Complete,2017-07-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptanMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptan1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptan1,Asptan1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptanMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptan1_GeneCatalog_20170613.gff3.gz
Aspergillus templicola CBS 138181 Annotated Minimal Draft,Asptem1,https://mycocosm.jgi.doe.gov/Asptem1,1187985,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptemMinimDraft_FD,AsptemMinimDraft_FD,"['SP 1188270', 'SP 1188269', 'AP 1187988', 'AP 1187987', 'AP 1187986']",Complete,2019-11-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptemMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptem1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptem1,Asptem1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptemMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptem1_GeneCatalog_20191030.gff3.gz
Aspergillus tennesseensis IBT 32283 Annotated Minimal Draft,Aspten1,https://mycocosm.jgi.doe.gov/Aspten1,1188057,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptenMinimDraft_FD,AsptenMinimDraft_FD,"['SP 1188305', 'SP 1188306', 'AP 1188058', 'AP 1188060', 'AP 1188059']",Complete,2019-11-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptenMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspten1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspten1,Aspten1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptenMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspten1_GeneCatalog_20190829.gff3.gz
Aspergillus tetrazonus CBS 591.65A Annotated Standard Draft,Asptetr1,https://mycocosm.jgi.doe.gov/Asptetr1,1052140,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptetStandDraft_FD,AsptetStandDraft_FD,"['SP 1052142', 'SP 1052141', 'AP 1052145', 'AP 1052143', 'AP 1052144']",Complete,2016-03-10,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptetStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptetr1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptetr1,Asptetr1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptetStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptetr1_GeneCatalog_20160413.gff3.gz
Aspergillus thermomutatus CBS 207.92 Annotated Standard Draft,Aspthe1,https://mycocosm.jgi.doe.gov/Aspthe1,1051996,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptheStandDraft_FD,AsptheStandDraft_FD,"['SP 1051997', 'SP 1051998', 'AP 1052000', 'AP 1052001', 'AP 1051999']",Complete,2016-10-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptheStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspthe1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspthe1,Aspthe1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptheStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspthe1_GeneCatalog_20160910.gff3.gz
Aspergillus thesauricus IBT 34227 Annotated Minimal Draft,Aspth1,https://mycocosm.jgi.doe.gov/Aspth1,1187869,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptheMinimDraft_FD,AsptheMinimDraft_FD,"['SP 1188211', 'SP 1188212', 'AP 1187872', 'AP 1187870', 'AP 1187871']",Complete,2019-11-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptheMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspth1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspth1,Aspth1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptheMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspth1_GeneCatalog_20190828.gff3.gz
Aspergillus transcarpathicus CBS 423.68 Annotated Minimal Draft,Asptran1,https://mycocosm.jgi.doe.gov/Asptran1,1187901,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptraMinimDraft_FD,AsptraMinimDraft_FD,"['SP 1188228', 'SP 1188227', 'AP 1187903', 'AP 1187902', 'AP 1187904']",Complete,2019-10-22,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptraMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptran1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptran1,Asptran1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptraMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptran1_GeneCatalog_20190828.gff3.gz
Aspergillus transmontanensis CBS 130015 Annotated Standard Draft,Asptra1,https://mycocosm.jgi.doe.gov/Asptra1,1052332,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptraStandDraft_FD,AsptraStandDraft_FD,"['SP 1052334', 'SP 1052333', 'AP 1052335', 'AP 1052337', 'AP 1052336']",Complete,2016-10-13,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptraStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptra1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptra1,Asptra1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptraStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptra1_GeneCatalog_20160915.gff3.gz
Aspergillus triticus CBS 266.81 Annotated Standard Draft,Asptr1,https://mycocosm.jgi.doe.gov/Asptr1,1052428,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptriStandDraft_FD,AsptriStandDraft_FD,"['SP 1052429', 'SP 1052430', 'AP 1052431', 'AP 1052433', 'AP 1052432']",Complete,2015-03-09,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptriStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptr1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptr1,Asptr1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptriStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptr1_GeneCatalog_20160629.gff3.gz
Aspergillus tsurutae IBT 34206 Annotated Minimal Draft,Asptsu1,https://mycocosm.jgi.doe.gov/Asptsu1,1188121,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsptsuMinimDraft_FD,AsptsuMinimDraft_FD,"['SP 1188355', 'SP 1188370', 'AP 1188122', 'AP 1188124', 'AP 1188123']",Complete,2019-11-08,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptsuMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptsu1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptsu1,Asptsu1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsptsuMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptsu1_GeneCatalog_20191031.gff3.gz
Aspergillus turcosus IBT 27921 Annotated Minimal Draft,Asptur1,https://mycocosm.jgi.doe.gov/Asptur1,1097598,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspturMinimDraft_2_FD,AspturMinimDraft_2_FD,"['SP 1097783', 'SP 1097782', 'AP 1097601', 'AP 1097600', 'AP 1097599']",Complete,2017-07-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspturMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asptur1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asptur1,Asptur1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspturMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asptur1_GeneCatalog_20170613.gff3.gz
Aspergillus udagawae CBS 114217 Annotated Minimal Draft,Aspudag1,https://mycocosm.jgi.doe.gov/Aspudag1,1187877,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspudaMinimDraft_FD,AspudaMinimDraft_FD,"['SP 1188216', 'SP 1188215', 'AP 1187880', 'AP 1187878', 'AP 1187879']",Complete,2021-02-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspudaMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspudag1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspudag1,Aspudag1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspudaMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspudag1_GeneCatalog_20210202.gff3.gz
Aspergillus umbrosus CBS 117.46 Annotated Minimal Draft,Aspumb1,https://mycocosm.jgi.doe.gov/Aspumb1,1188137,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspumbMinimDraft_FD,AspumbMinimDraft_FD,"['SP 1188394', 'SP 1188393', 'AP 1188140', 'AP 1188139', 'AP 1188138']",Complete,2021-08-24,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspumbMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspumb1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspumb1,Aspumb1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspumbMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspumb1_GeneCatalog_20210708.gff3.gz
Aspergillus undulatus CBS 261.88 Annotated Standard Draft,Aspund1_1,https://mycocosm.jgi.doe.gov/Aspund1_1,1052188,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspundStandDraft_FD,AspundStandDraft_FD,"['SP 1052190', 'SP 1052189', 'AP 1052191', 'AP 1052192', 'AP 1052193']",Complete,2015-12-23,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspundStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspund1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspund1_1,Aspund1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspundStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspund1_1_GeneCatalog_20160404.gff3.gz
Aspergillus varians CBS 505.65 Annotated Minimal Draft,Aspvar1,https://mycocosm.jgi.doe.gov/Aspvar1,1097510,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspvarMinimDraft_FD,AspvarMinimDraft_FD,"['SP 1097738', 'SP 1097739', 'AP 1097511', 'AP 1097512', 'AP 1097513']",Complete,2017-03-29,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspvarMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspvar1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspvar1,Aspvar1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspvarMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspvar1_GeneCatalog_20170320.gff3.gz
Aspergillus viridinutans CBS 127.56 Annotated Minimal Draft,Aspvir1,https://mycocosm.jgi.doe.gov/Aspvir1,1187881,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspvirMinimDraft_FD,AspvirMinimDraft_FD,"['SP 1188218', 'SP 1188217', 'AP 1187882', 'AP 1187883', 'AP 1187884']",Complete,2019-11-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspvirMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspvir1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspvir1,Aspvir1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspvirMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspvir1_GeneCatalog_20190828.gff3.gz
Aspergillus waksmanii IBT 31900 Annotated Minimal Draft,Aspwak1,https://mycocosm.jgi.doe.gov/Aspwak1,1188125,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspwakMinimDraft_FD,AspwakMinimDraft_FD,"['SP 1188388', 'SP 1188378', 'AP 1188126', 'AP 1188127', 'AP 1188128']",Complete,2019-11-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspwakMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspwak1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspwak1,Aspwak1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspwakMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspwak1_GeneCatalog_20191031.gff3.gz
Aspergillus welwitchiae CBS 139.54b Annotated Standard Draft,Aspwel1,https://mycocosm.jgi.doe.gov/Aspwel1,1060057,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspwelStandDraft_FD,AspwelStandDraft_FD,"['SP 1060061', 'SP 1060062', 'AP 1060059', 'AP 1060060', 'AP 1060058']",Complete,2015-06-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspwelStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspwel1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspwel1,Aspwel1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspwelStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspwel1_GeneCatalog_20160629.gff3.gz
Aspergillus westerdijkiae CBS 112803 Annotated Minimal Draft,Aspwest1,https://mycocosm.jgi.doe.gov/Aspwest1,1188021,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspwesMinimDraft_2_FD,AspwesMinimDraft_2_FD,"['SP 1188287', 'SP 1188288', 'AP 1188022', 'AP 1188024', 'AP 1188023']",Complete,2019-11-08,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspwesMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspwest1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspwest1,Aspwest1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspwesMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspwest1_GeneCatalog_20190828.gff3.gz
